MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
11.45675474,-3.751441838,11.45675474,0.408338845,0.27700672,499.229,494.189,499.0180626,182,0,0.498146078,-0.357621116,0.498146078,0.357621116,0.657142857,1.085714286,1.457142857,16.61410561,-0.166020077,1.706891484,-2.166881367,1.626444205,-2.336886261,4.488216363,-0.770886182,2.306401398,1658.011412,30.6433817,20.71275623,15.71275623,18.25957369,10.31581259,7.868598994,5.540530087,5.540530087,3.557847325,3.557847325,2.359509665,2.359509665,-6.04,231943632.7,17.50787856,8.478013905,4.202576748,192.1076161,40.45727308,0,36.25173406,0,0,34.64622366,25.3203431,4.983978521,5.098681808,0,0,29.05685007,0,15.32965632,36.4347426,34.64622366,0,34.73533637,0,12.99371937,0,72.33471861,0,0,0,34.64622366,0,0,64.27520267,12.99371937,60.68590961,17.13184322,0,1.411842078,0,0,336.05,103.2839307,60.68590961,0,0,0,0,0,0,0,20.28002395,6.894876303,39.04443966,0,61.27204031,76.18129292,-3.746501281,-10.45081848,0,0,-7.467119788,0,0.2,35,1,25,0,0,0,0,3,3,18,1,25,10,0,0,0,3,-0.2565,98.9671,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.13069838,-3.971565334,12.13069838,0.819106434,0.186849738,304.219,292.123,304.0767467,116,0,0.569032037,-0.589148443,0.589148443,0.569032037,1.285714286,1.904761905,2.428571429,13.23544876,-0.180050772,0.491643471,-2.484464588,0.46531428,-2.630680626,2.831846295,-1.023228477,4.142058475,949.3878561,26.31747277,21.54101961,9.541019606,14.72328574,10.27089737,4.559973602,2.882921253,2.882921253,1.790952647,1.790952647,1.140343193,1.140343193,-2.8,3557207.245,5.903565633,7.108163265,3.605283786,133.4004079,26.04449611,4.923311049,2.823684157,2.862399314,11.50524905,11.50524905,20.22863654,0,0,0,0,0,22.93751211,29.00734998,38.69910202,23.01049811,2.862399314,5.098681808,0,0,36.73131656,25.43588956,0,0,15.46473764,23.01049811,0,0,54.13700946,0,25.43588956,10.96606845,0,2.823684157,0,0,190.63,74.43354769,25.43588956,0,0,0,0,0,0,0,15.31629819,16.65215192,88.17053067,0,18.55951551,43.10882089,-3.940333995,-3.86041979,0,0,-15.37144662,0,0.5,21,4,13,0,0,0,0,1,1,10,4,13,10,0,0,0,1,-1.6602,67.6568,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.96038265,-4.487430556,10.96038265,1.145902778,0.32594528,222.113,216.065,222.0236485,84,0,0.502836059,-0.33975236,0.502836059,0.33975236,1.2,1.733333333,2.133333333,15.998,-0.165015959,0.05282414,-2.533600366,0.032679117,-2.860191549,3.366168678,-1.090771014,3.814890799,509.2451064,17.01650786,12.64659242,6.646592415,9.159242268,6.098120596,3.098120596,2.143286117,2.143286117,1.27901149,1.27901149,0.627540868,0.627540868,-2.04,10849.56336,5.15692357,3.606045598,1.760518042,90.06051131,4.736862954,9.846622098,18.27421911,6.496859684,0,5.662860035,20.22863654,10.11431827,0,0,5.008912524,0,0,8.224551337,27.84035023,0,0,5.008912524,0,5.662860035,19.73876495,30.34295481,0,0,0,0,0,0,45.28947345,4.736862954,30.34295481,8.224551337,0,0,0,0,141.89,45.28947345,30.34295481,0,0,0,0,0,0,0,4.736862954,8.224551337,46.94124575,0,28.59614796,29.68587018,-4.487430556,0,0,0,-12.23583333,0,1,15,0,11,0,1,1,0,0,0,7,0,11,3,0,1,1,1,-1.2825,41.2392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.0358157,-5.017446618,11.0358157,0.679050926,0.300404806,351.148,346.108,351.0159374,130,0,0.718484792,-0.374542188,0.718484792,0.374542188,1,1.5,1.833333333,15.99828333,-0.165380214,1.201971611,-2.336068115,1.083442905,-2.749493565,3.789902235,-1.041968231,3.960244768,879.9692751,23.05795974,15.60740526,10.60740526,13.06008395,7.329843825,4.988203038,3.518025633,3.518025633,2.21648376,2.21648376,1.172085173,1.172085173,-4.19,766012.3983,11.38697948,5.896432025,2.622121672,134.0923107,15.83403524,0,19.00545938,0,12.31472246,17.29204387,45.87608922,0,0,0,4.790805728,4.923311049,0,12.76350997,31.59359859,17.32311183,0,9.889487537,0,5.786794818,17.63539281,50.57159134,0,0,11.13853312,17.32311183,0,0,46.78969728,0,50.57159134,2.741517112,0,4.235526235,0,0,271.57,70.15266043,50.57159134,0,0,0,0,0,0,0,5.098681808,6.977043347,36.42464616,0,44.21678642,57.75152471,-3.753417423,-8.502652116,0,0,-4.636887755,0,0.4,24,3,19,0,0,0,0,1,1,14,2,19,9,0,0,0,1,-1.6909,67.8901,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.93955798,-4.947718726,10.93955798,0.637384259,0.331022314,336.133,332.101,336.0050383,124,0,0.718483524,-0.357561149,0.718483524,0.357561149,1.043478261,1.52173913,1.826086957,16.57953091,-0.165298738,1.369814485,-2.32948129,1.241541677,-2.747646278,3.810603416,-1.042029494,3.800170982,831.9788689,21.48060947,14.16019167,10.16019167,12.14940035,6.711809836,4.76459624,3.306222234,3.306222234,2.021139341,2.021139341,1.036538985,1.036538985,-3.99,309401.3017,11.64598711,5.786158808,2.883761065,127.2313363,10.11431827,0,22.35467044,0,6.496859684,17.29204387,45.87608922,0,0,0,4.790805728,4.923311049,0,14.13426853,30.14067299,11.50524905,0,9.889487537,0,5.786794818,11.91567583,56.74448655,0,0,5.418816146,11.50524905,0,0,46.78969728,0,50.57159134,4.112275669,6.172895211,1.411842078,0,0,245.55,64.78797588,50.57159134,0,0,0,0,0,0,0,5.098681808,5.524117747,29.41597742,0,43.77034604,57.03917446,-2.813926682,-6.66349726,0,-1.699519558,-4.548554422,0,0.4,23,1,18,0,0,0,0,1,1,13,1,18,8,0,0,0,1,-1.2731,63.4777,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.60089191,-1.250925926,10.60089191,0.065740741,0.341714795,188.103,184.071,188.0294026,70,0,0.471881481,-0.374549531,0.471881481,0.374549531,1.461538462,2.153846154,2.538461538,15.52397404,-0.141901815,0.875003276,-2.161403707,0.805344835,-2.532525818,3.724395052,-0.654449729,3.609818072,472.0707274,13.32590893,9.816274735,5.816274735,7.768632068,4.537185114,2.748330732,1.899482683,1.899482683,1.158003173,1.158003173,0.665446608,0.665446608,-2.39,4477.453271,4.590518346,2.582203264,1.191744531,75.84661397,21.66275501,0,5.647368313,0,5.817862778,11.50524905,10.11431827,0,0,0,4.790805728,4.923311049,0,10.02199286,15.49399041,17.32311183,0,9.889487537,0,0,11.54843674,20.22863654,0,0,11.54843674,17.32311183,0,0,19.73610963,0,20.22863654,0,0,5.647368313,0,0,156.14,27.16973393,20.22863654,0,16.33924247,0,0,0,0,0,5.098681808,5.647368313,27.3337226,0,18.731935,24.07804611,-1.571018519,-2.572685185,0,0,0,0,0,13,4,10,0,0,0,0,1,1,8,2,10,4,0,0,0,1,-1.0045,40.0986,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.20481481,-1.112592593,10.20481481,0.024074074,0.487920631,158.073,156.057,158.0076045,58,0,0.466926723,-0.357562179,0.466926723,0.357562179,1.545454545,2.181818182,2.545454545,15.99811389,-0.084655853,1.454976478,-1.877966187,1.352236183,-1.945705211,3.872144797,-0.498012283,3.439142803,386.9860126,10.1712084,6.921847544,4.921847544,5.947264863,3.27193753,2.324723934,1.498236565,1.498236565,0.867937395,0.867937395,0.462539739,0.462539739,-1.99,700.7443589,4.768866723,2.325487229,1.128752685,62.00261417,10.11431827,6.172895211,0,1.411842078,0,11.50524905,10.11431827,0,5.091706558,0,0,4.923311049,0,11.39275141,12.62922273,11.50524905,0,10.19038837,0,0,0,26.40153175,0,0,0,11.50524905,0,0,20.03701046,0,20.22863654,1.370758556,6.172895211,1.411842078,0,0,114.96,27.52476636,20.22863654,0,5.091706558,0,0,0,0,0,5.098681808,2.782600634,13.6837963,0,18.13268519,23.26527778,-1.069444444,-1.092592593,0,-0.919722222,0,0,0,11,1,8,0,0,0,0,1,1,5,1,8,2,0,0,0,1,0.2261,31.8965,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.3697808,-1.171759259,10.3697808,0.107407407,0.361023275,173.088,170.064,173.0185036,64,0,0.469407128,-0.35756115,0.469407128,0.35756115,1.583333333,2.25,2.583333333,15.998,-0.140079696,1.155732865,-2.087772861,1.046310027,-2.493136087,3.740743905,-0.65348043,3.462345807,429.4018988,11.74855867,8.369061139,5.369061139,6.857948465,3.919151125,2.524723934,1.687679284,1.687679284,0.962658754,0.962658754,0.552261099,0.552261099,-2.19,1768.922205,4.640048977,2.450010012,1.141871987,68.9856395,15.94303804,0,8.996579367,0,0,11.50524905,10.11431827,0,0,0,4.790805728,4.923311049,0,11.39275141,14.04106481,11.50524905,0,9.889487537,0,0,5.828719769,26.40153175,0,0,5.828719769,11.50524905,0,0,19.73610963,0,20.22863654,1.370758556,6.172895211,2.823684157,0,0,130.12,27.52476636,20.22863654,0,10.6195255,0,0,0,0,0,5.098681808,4.194442713,20.46772865,0,18.47669123,23.65446901,-1.148611111,-1.447222222,0,-1.003055556,0,0,0,12,2,9,0,0,0,0,1,1,7,1,9,3,0,0,0,1,-0.5867,35.6862,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.75565571,-4.559421296,10.75565571,0.913425926,0.353924916,307.091,306.083,306.9784892,112,0,0.837270343,-0.357561995,0.837270343,0.357561995,0.904761905,1.333333333,1.571428571,16.64064723,-0.082385552,2.275018747,-2.05265354,2.051792076,-2.555557762,4.410670774,-1.009937085,3.950003479,687.0633018,17.4032592,10.21297807,9.212978073,9.988716747,4.81459624,4.31459624,3.081369319,3.081369319,1.992850096,1.992850096,1.136952307,1.136952307,-3.79,37401.76776,13.63725648,4.712325384,2.024431212,111.0734278,10.11431827,0,6.172895211,14.76993315,0,17.41597865,40.45727308,0,0,0,0,4.923311049,4.681802935,11.39275141,25.9873138,11.50524905,0,9.780484743,0,5.910729601,0,56.74448655,0,0,0,11.50524905,0,0,34.39703999,5.910729601,50.57159134,1.370758556,6.172895211,0,0,0,233.52,52.88723204,50.57159134,0,0,0,0,0,0,0,5.098681808,1.370758556,6.254375,0,43.97875094,55.97291572,-1.763958333,-6.346527778,0,-1.845555556,0,0,0.25,21,0,17,0,0,0,0,1,1,12,0,17,6,0,0,0,1,-0.9026,54.493,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.86844199,-1.196759259,10.86844199,0.25712963,0.490219859,241.127,238.103,241.0307996,88,0,0.470268381,-0.375875338,0.470268381,0.375875338,1.411764706,2.176470588,2.647058824,15.998,-0.140207295,1.465728993,-2.099172629,1.323380448,-2.377692178,3.992551938,-0.621360864,2.818296953,693.4241775,15.02457955,10.65791552,7.657915521,9.341111713,5.160791912,3.819151125,2.6007288,2.6007288,1.67223303,1.67223303,1.040200856,1.040200856,-3.12,31073.63324,7.202548033,3.472455621,1.50015809,94.90411939,15.83403524,0,4.235526235,5.817862778,5.948339281,11.50524905,10.11431827,5.091706558,0,0,9.780484743,15.35008124,0,10.02199286,14.08214833,17.32311183,0,30.3976433,0,0,5.719716976,20.22863654,0,5.948339281,5.719716976,17.32311183,0,0,40.2442654,0,20.22863654,0,0,4.235526235,5.948339281,0,184.58,33.11807321,20.22863654,0,10.81142353,4.681802935,0,0,0,0,20.62413381,4.235526235,21.83948602,0,19.30165722,34.59635676,-1.434907407,-2.635925926,0,0,0,0,0,17,3,13,0,0,0,0,2,2,10,2,13,4,0,0,0,2,-1.216,49.0209,0,0,0,1,0,6,1,0,0,0,0,0,0,0,0,7,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10.34384259,-0.414351852,10.34384259,0.112546296,0.427741621,136.07,136.07,136.0021252,48,0,0.335145784,-0.35836955,0.35836955,0.335145784,1.5,2.2,2.6,16.7727866,10.36489624,2.16441871,-1.786474664,1.935694052,-2.259995089,5.28998244,-0.803815291,3.338258235,328.0072823,7.560477932,4.605350963,4.605350963,4.79122366,2.192149749,2.192149749,1.350866929,1.350866929,0.824951068,0.824951068,0.415570246,0.415570246,-2.08,245.9870001,6.046262626,2.033781213,0.643745589,55.04102829,5.207253025,0,12.13844263,0,0,11.38785599,4.629038937,0,10.52378311,0,0,4.903092378,0,5.156663257,9.532131315,0,10.52378311,5.156663257,0,0,0,16.59510901,0,12.13844263,4.903092378,0,0,0,5.156663257,0,27.86947876,11.38785599,4.629038937,0,0,0,100.55,5.693927995,5.207253025,0,10.59702037,0,0,12.13844263,0,0,9.785702194,10.52378311,3.943518519,0,-0.112546296,29.72509259,-0.708333333,0,2.985601852,0,0,0,0,10,0,6,0,0,0,0,1,1,5,0,6,0,0,0,0,1,-0.94864,24.893,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.40141251,-0.480145791,11.40141251,0.013497732,0.521285433,222.12,220.104,222.0137525,80,0,0.300018613,-0.358898744,0.358898744,0.300018613,1.0625,1.75,2.375,16.4592076,-0.08313703,1.673681296,-1.880589212,1.660839659,-2.254021181,4.292548308,-0.793368689,2.175070674,704.5719396,12.69830613,9.316274735,7.316274735,8.647867046,4.859973602,3.859973602,2.545803082,2.545803082,1.685718461,1.685718461,1.070490502,1.070490502,-2.78,22640.31373,6.657444778,3.11579453,1.128869076,88.82007717,14.2534429,2.741517112,0,12.73938228,17.34273699,5.693927995,4.629038937,0,9.967957042,0,10.31332651,4.903092378,0,5.156663257,21.3198383,0,0,25.43794681,0,0,0,17.9466353,0,23.03666499,4.903092378,0,0,0,25.43794681,0,5.207253025,2.741517112,26.41461109,0,23.03666499,0,130.81,12.73938228,5.207253025,0,27.93975736,0,0,0,0,0,39.11317562,2.741517112,27.39927212,0,7.123807634,21.60609127,-0.355462963,-0.340498866,0,-0.933209194,0,0,0,16,0,10,0,0,0,0,3,3,9,0,10,2,0,0,0,3,-0.592,42.047,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.74783636,-4.931851852,13.74783636,2.253626228,0.277654016,314.073,314.073,313.969482,114,0,0.665991932,-0.255555131,0.665991932,0.255555131,0.761904762,1,1.19047619,19.15258698,10.16874515,2.746723541,-2.073069752,2.355001742,-2.452034292,5.1394679,-0.85602768,3.700743827,561.4373216,16.58542196,9.113445133,9.113445133,9.500682875,4.295347118,4.295347118,3.164134114,3.164134114,2.058913812,2.058913812,1.08519689,1.08519689,-3.4,28156.78207,15.65681818,4.610774288,1.949820362,108.2405989,0,19.6932442,0,0,0,23.22111476,40.45727308,4.629038937,0,0,8.780830095,10.31332651,0,0,33.10311323,0,0,10.31332651,0,11.83325877,0,51.84512906,0,0,0,8.780830095,0,0,30.00657071,11.83325877,40.45727308,11.38785599,4.629038937,0,0,0,211.48,42.91435895,49.23810317,0,0,0,0,0,0,0,14.94236545,0,31.03655234,0,32.57463341,46.12585128,-4.54,-9.863703704,0,0,0,0,0.5,21,0,15,0,0,0,0,1,1,11,0,17,6,0,0,0,1,-0.664,47.8476,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.04478761,-3.283301487,12.04478761,0.36617717,0.291168956,370.19,364.142,370.0145404,136,0,0.294448199,-0.358949148,0.358949148,0.294448199,1,1.538461538,2.115384615,16.13877551,-0.165906248,1.400137774,-2.189414086,1.243074813,-2.26673107,3.826728769,-0.959255782,2.105175882,1205.534813,24.00770721,17.76576448,11.76576448,14.75856193,8.969239816,5.969239816,3.931782316,3.931782316,2.4078091,2.4078091,1.541990682,1.541990682,-4.24,7420574.366,10.58882414,6.708751326,3.471142577,148.1716663,23.92862007,0,36.02632131,0,21.56109408,0,4.629038937,0,0,20.22863654,10.31332651,4.903092378,17.24150067,8.224551337,46.65128778,0,0,15.46998977,0,13.11797049,0,49.04122182,0,22.77571198,4.903092378,0,0,0,25.64322786,22.79314765,25.43588956,19.74504617,25.76006623,0,22.77571198,0,209.77,69.6722528,25.43588956,0,4.903092378,0,0,0,0,0,38.82039575,8.224551337,59.20352006,0,28.07051714,39.77247493,-2.999752614,-2.196982253,-1.969974529,0,-6.5464694,0,0.2,26,0,16,0,0,0,0,3,3,13,0,16,8,0,0,0,3,0.0346,70.0238,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.40494237,-0.841869803,11.40494237,0.159426965,0.134754388,202.13,196.082,202.0450527,76,0,0.329653909,-0.409036356,0.409036356,0.329653909,1.571428571,2.285714286,2.928571429,14.10551718,-0.141913295,0.812507033,-2.150722911,0.707735469,-2.560370708,2.964192585,-0.806123365,3.450836188,517.5556422,15.28409257,12.31627473,6.316274735,9.43395807,5.609862679,3.004511716,1.957047913,1.957047913,1.209691218,1.209691218,0.669177564,0.669177564,-2.52,23719.33518,4.126497599,3.46787586,1.348985955,85.05822984,27.06575462,0,5.647368313,11.67123957,11.38785599,2.862399314,4.629038937,0,0,0,10.31142545,4.903092378,0,5.156663257,28.46096658,11.67123957,0,5.156663257,21.7508594,0,0,16.59510901,0,0,16.34252633,0,0,0,27.24697047,0,5.207253025,11.38785599,14.94046439,8.509767628,0,0,170.19,23.05909556,5.207253025,0,16.34252633,0,0,0,0,0,30.51619529,8.509767628,45.15431878,0,-0.313261527,27.67033258,-1.732372449,-1.612350718,0,0,0,0,0,14,6,10,0,0,0,0,1,1,7,4,10,4,0,0,0,1,-2.503,40.4848,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.00886527,-0.785943878,11.00886527,0.21409486,0.25443186,172.1,168.068,172.0232546,64,0,0.329563725,-0.410736055,0.410736055,0.329563725,1.666666667,2.416666667,3.166666667,14.23172738,-0.083385544,1.046371347,-1.97050216,1.00901715,-2.317949376,3.0411855,-0.805150563,3.226894896,431.6728429,12.12939203,9.421847544,5.421847544,7.612590865,4.373794701,2.55729812,1.533441115,1.533441115,0.916238161,0.916238161,0.502038621,0.502038621,-2.12,4059.057131,4.043932929,3.323790749,1.309055951,71.33628092,15.62632067,12.38130444,0,5.693927995,5.693927995,2.862399314,4.629038937,0,0,0,10.31142545,4.903092378,5.156663257,2.741517112,25.55511538,12.38130444,0,5.156663257,10.31142545,0,0,16.59510901,0,0,4.903092378,0,0,0,27.95703534,0,5.207253025,14.1293731,14.94046439,2.862399314,0,0,118.15,23.76916043,5.207253025,0,4.903092378,0,0,0,0,0,30.51619529,5.603916427,31.02706822,0,-0.21409486,26.90409958,-1.049907407,0,0,-1.500498866,0,0,0,12,2,8,0,0,0,0,1,1,7,2,8,4,0,0,0,1,-1.0758,34.224,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
